codigo,descripcion,valor_en_inventario,moneda
357,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
358,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
359,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
360,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
361,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
362,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
363,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
364,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
365,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
366,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
367,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
368,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
369,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
370,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
371,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
372,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
373,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
374,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
375,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
376,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
377,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
378,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
379,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
380,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
381,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
382,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
383,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
384,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
385,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
386,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
387,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
388,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
389,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
390,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
391,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
392,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
393,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
394,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
395,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
396,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
397,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
398,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
399,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
400,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
401,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
402,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
403,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
404,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
405,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
406,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
407,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
408,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
409,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
410,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
411,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
412,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
413,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
414,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
415,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
416,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
417,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
418,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
419,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
420,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
421,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
422,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
423,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
424,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
425,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
426,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
427,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
428,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
429,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
430,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
431,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
432,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
433,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
434,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
435,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
436,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
437,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
438,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
439,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
440,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
441,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
442,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
443,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
444,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
445,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
446,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
447,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
448,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
449,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
450,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
451,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
452,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
453,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
454,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
455,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
456,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
457,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
458,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
459,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
460,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
461,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
462,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
463,BOCINA SP-150,4942.36,PESOS
464,SILLA BINARIA CON CONCHAS PLASTICAS PROPILENO Y RESPALDO CHAROLA METALICA,1082.28,PESOS
465,MESA BINARIA,448.0,PESOS
466,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
467,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
468,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
469,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
470,MESA BIPERSONAL,572.0,PESOS
471,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
472,"SILLA DE MADERA, ESTRUCTURA DE METAL SIN PALETA",1500.0,PESOS
473,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
474,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
475,PANTALLA MCA. DA-LITE ELECTRICA CODIGO 166437,2165.11,PESOS
476,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
477,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
478,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
479,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
480,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
481,SILLA FIJA APILABLE DE MADERA CON PARRILLA,1500.0,PESOS
482,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
483,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
484,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
485,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
486,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
487,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
488,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
489,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
490,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
491,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
492,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
493,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
494,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
495,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
496,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
497,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
498,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
499,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
500,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
501,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
502,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
503,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
504,BUTACA TAPIZADA EN TELA AZUL,2550.13,PESOS
505,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
506,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
507,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
508,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
509,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
510,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
511,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
512,AIRE ACONDICIONADO MCA. MCQUAY DE 2256W,4096.52,PESOS
513,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
514,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
515,AIRE ACONDICIONADO MCA MCQUAY 2256W,4096.52,PESOS
516,AIRE ACONDICIONADO MARCA MCQUAY DE 2256W,4096.52,PESOS
517,AIRE ACONDICIONADO MARCA MCQUUAY DE 2256W,4096.52,PESOS
518,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
519,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
520,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
521,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
522,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
523,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
524,MERAKI MR34 CLOUD MANAGED AP WIRELESS DEVICE,25293.22,PESOS
525,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
526,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
527,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
528,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
529,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
530,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
531,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
532,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
533,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
534,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
535,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
536,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
537,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
538,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
539,CREDENZA DE MADERA DE 4 PUERTAS DE COLOR AZUL. PARA EQUIPO DE PROYECCIÃN,2290.0,PESOS
540,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
541,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
542,"SILLA FIJA METAL, TELA AZUL",221.0,PESOS
543,"SILLA PARA MESA BINARIA EN PLASTICO AZUL, SIN PALETA",571.0,PESOS
544,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,572.0,PESOS
545,PANTALLA MCA. DA-LITE ELECTRICA CODIGO 166421,2508.21,PESOS
546,BOCINAS MCA. JBC,7094.35,PESOS
547,"SILLA FIJA METAL, FORRADA EN TELA AZUL",221.0,PESOS
548,"SILLA FIJA METAL, FORRADA EN TELA AZUL",221.0,PESOS
549,"SILLA FIJA METAL, TELA AZUL",221.0,PESOS
550,"SILLA FIJA METAL, TELA AZUL",221.0,PESOS
551,MESA BIPERSONAL,545.45,PESOS
552,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,3134.7,PESOS
553,MESA BIPERSONAL,448.0,PESOS
554,BANCO PARA PIANO TAPIZADO EN PIEL NEGRA,3738.0,PESOS
555,PIANO MCA. WURLITZER,71500.0,PESOS
556,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
557,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
558,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
559,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
560,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
561,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
562,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
563,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
564,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
565,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
566,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
567,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
568,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
569,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
570,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
571,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
572,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
573,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
574,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
575,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
576,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
577,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
578,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
579,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
580,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
581,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
582,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
583,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
584,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
585,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
586,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
587,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
588,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
589,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
590,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
591,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
592,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
593,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
594,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
595,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
596,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
597,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
598,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
599,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
600,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
601,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
602,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
603,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
604,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
605,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
606,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
607,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
608,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
609,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
610,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
611,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
612,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
613,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
614,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
615,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
616,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
617,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
618,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
619,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
620,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
621,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
622,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
623,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
624,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
625,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
626,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
627,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
628,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
629,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
630,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
631,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
632,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
633,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
634,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
635,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
636,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
637,BUTACA TAPIZADA EN TELA AZUL,1357.0,PESOS
638,MESA PARA AULA COMBINADA MADERA Y METAL,350.0,PESOS
639,BAFLE SP-150,2508.21,PESOS
640,SILLA FIJA PLASTICO AZUL SIN PALETA,350.0,PESOS
641,MESA DE METAL CON MADERA ROJA,25293.22,PESOS
642,PANTALLA MCA. DA-LITE ELECTRICA CODIGO 166440,2165.11,PESOS
643,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
644,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
645,SILLA PARA MESA BINARIA SIN PALETA DE PLASTICO AZUL,350.0,PESOS
646,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
647,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
648,CONSOLA DE AUDIO MCA. PEAVY,7494.0,PESOS
649,MESA BIPERSONAL,554.0,PESOS
650,SILLA FIJA PLASTICO AZUL SIN PALETA,350.0,PESOS
651,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
652,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
653,BUTACA TAPIZADA EN TELA AZUL,5610.0,PESOS
654,SILLAS DE METAL Y MADERA CON PARRILLA,1500.0,PESOS
655,ANAQUEL METALICO,176.0,PESOS
656,ANAQUEL METALICO,176.0,PESOS
657,RODABANCO METALICO,4448.85,PESOS
658,ANAQUEL METALICO,176.0,PESOS
659,ANAQUEL METALICO,176.0,PESOS
660,ANAQUEL METALICO DOBLE,176.0,PESOS
661,ANAQUEL METALICO,176.0,PESOS
662,ANAQUEL METALICO DOBLE,176.0,PESOS
663,ANAQUEL METALICO DOBLE,176.0,PESOS
664,CARRO TRANSPORTADOR DE LIBROS,4418.0,PESOS
665,BANCO MOVIL,3792.0,PESOS
666,ANAQUEL METALICO DOBLE,176.0,PESOS
667,RODABANCO MOVIL,3792.0,PESOS
668,ANAQUEL METALICO DOBLE,176.0,PESOS
669,ANAQUEL METALICO,176.0,PESOS
670,ANAQUEL METALICO DOBLE,176.0,PESOS
671,BANCO MOVIL,1542.96,PESOS
672,SILLA TIPO TRINEO AZUL,1500.0,PESOS
673,ANAQUEL METALICO,176.0,PESOS
674,ANAQUEL METALICO,3772.11,PESOS
675,SILLA TIPO TRINEO TAPIZADA EN TELA AZUL,1500.0,PESOS
676,ANAQUEL METALICO DOBLE,2944.0,PESOS
677,ANAQUEL METALICO DOBLE,2944.0,PESOS
678,ANAQUEL METALICO DOBLE,176.0,PESOS
679,SILLA FIJA TIPO TRINEO TAPIZADA EN TELA VINO,1500.0,PESOS
680,ANAQUEL METALICO DOBLE,176.0,PESOS
681,SILLA FIJA TIPO TRINEO TAPIZADA EN TELA VINO,1500.0,PESOS
682,ANAQUEL METALICO DOBLE,176.0,PESOS
683,CARRO TRANSPORTADOR DE LIBROS,4418.0,PESOS
684,SILLA TIPO TRINEO,1500.0,PESOS
685,ANAQUEL METALICO DOBLE,176.0,PESOS
686,ANAQUEL METALICO DOBLE,176.0,PESOS
687,ANAQUEL DOBLE METALICO 210CMS. COLOR BEIGE,176.0,PESOS
688,ANAQUEL METALICO DOBLE,176.0,PESOS
689,SILLA FIJA TIPO TRINEO,1500.0,PESOS
690,SILLA FIJA TIPO TRINEO,1500.0,PESOS
691,SILLA TIPO,1500.0,PESOS
692,SILLA FIJA TIPO TRINEO,1500.0,PESOS
693,IMPRESORA LASER MCA. TALLYGENICOM MOD. 9330,5022.05,PESOS
694,SILLA TIPO TRINEO,1500.0,PESOS
695,LECTOR MICROFICHA MOD. MR2,2735.0,PESOS
696,SILLA FIJA TIPO TRINEO,1500.0,PESOS
697,SILLA TIPO TRINEO,1500.0,PESOS
698,ANAQUEL METALICO,176.0,PESOS
699,SILLA FIJA TIPO TRINEO,1500.0,PESOS
700,ANAQUEL METALICO DOBLE,3772.11,PESOS
701,SILLA TIPO TRINEO,1500.0,PESOS
702,SILLA TIPO TRINEO,1500.0,PESOS
703,ANAQUEL METALICO DOBLE,176.0,PESOS
704,SILLA TIPO TRINEO,1500.0,PESOS
705,ANAQUEL METALICO DOBLE,176.0,PESOS
706,SILLA FIJA TIPO TRINEO,1500.0,PESOS
707,SILLA TIPO TRINEO,1500.0,PESOS
708,ANAQUEL METALICO DOBLE,4082.5,PESOS
709,ANAQUEL METALICO DOBLE 210 CMS. COLOR BEIGE,176.0,PESOS
710,SILLA TIPO TRINEO,1500.0,PESOS
711,SILLA FIJA TIPO TRINEO,1500.0,PESOS
712,ANAQUEL DOBLE METALICO,176.0,PESOS
713,ANAQUEL METALICO,176.0,PESOS
714,ANAQUEL DOBLE,4082.5,PESOS
715,MESA DE MADERA RECTANGULAR,5433.0,PESOS
716,ANAQUEL METALICO,176.0,PESOS
717,MESA DE MADERA,2600.0,PESOS
718,ANAQUEL DOBLE,4082.5,PESOS
719,ANAQUEL METALICO,176.0,PESOS
720,MESA DE MADERA,2600.0,PESOS
721,ANAQUEL METALICO,176.0,PESOS
722,ANAQUEL METALICO,176.0,PESOS
723,ANAQUEL METALICO,176.0,PESOS
724,ANAQUEL METALICO,176.0,PESOS
725,ANAQUEL METALICO,176.0,PESOS
726,MESA DE MADERA,2600.0,PESOS
727,MESA DE MADERA,2600.0,PESOS
728,ANAQUEL METALICO,176.0,PESOS
729,ANAQUEL METALICO,176.0,PESOS
730,ANAQUEL METALICO,176.0,PESOS
731,ANAQUEL METALICO,176.0,PESOS
732,IMPRESORA MCA. SAMSUNG MOD. ML-2955ND,4600.0,PESOS
733,MONITOR MCA. DELL,2152.0,PESOS
734,CPU MCA. DELL,2152.0,PESOS
735,ANAQUEL METALICO DOBLE 210 CMS. COLOR BEIGE,176.0,PESOS
736,CARRO TRANSPORTADOR DE LIBROS,4418.0,PESOS
737,CARRO TRANSPORTADOR DE LIBROS,4418.0,PESOS
738,CARRO TRANSPORTADOR DE LIBROS,4418.0,PESOS
739,CARRO TRANSPORTADOR DE LIBROS,4418.0,PESOS
740,CARRO TRANSPORTADOR DE LIBROS,4418.0,PESOS
741,MESA DE MADERA,2600.0,PESOS
742,SILLA FIJA TIPO TRINEO TAPIZADA EN TELA COLOR NARANJA,1500.0,PESOS
743,CARRO TRANSPORTADOR DE LIBROS,4418.0,PESOS
744,MESA DE MADERA,2600.0,PESOS
745,SILLA TIPO TRINEO TAPIZADA EN TELA COLOR VERDE,1500.0,PESOS
746,CARRO TRANSPORTADOR DE LIBROS,4418.0,PESOS
747,CARRO TRANSPORTADOR DE LIBROS,4418.0,PESOS
748,CARRO TRANSPORTADOR DE LIBROS,4418.0,PESOS
749,CARRO TRANSPORTADOR DE LIBROS,4418.0,PESOS
750,CARRO TRANSPORTADOR DE LIBROS,1828.5,PESOS
751,CARRO TRANSPORTADOR DE LIBROS,4418.0,PESOS
752,BANCO MOVIL,3792.0,PESOS
753,CARRO TRANSPORTADOR DE LIBROS,4418.0,PESOS
754,BANCO MOVIL,3792.0,PESOS
755,BANCO MOVIL,1311.0,PESOS
756,BANCO MOVIL,1542.96,PESOS
757,BANCO MOVIL,1311.0,PESOS
758,BANCO MOVIL,4448.85,PESOS
759,BANCO MOVIL,872.85,PESOS
760,ANAQUEL METALICO,176.0,PESOS
761,ANAQUEL METALICO,176.0,PESOS
762,SILLA TIPO TRINEO TAPIZADA EN TELA AZUL,1500.0,PESOS
763,SILLA TIPO TRINEO TAPIZADA AZUL MARINO,1500.0,PESOS
764,SILLA TIPO TRINEO TAPIZADA EN TELA MORADA,1500.0,PESOS
765,SILLA TIPO TRINEO TAPIZADA EN TELA MORADA,1500.0,PESOS
766,SILLON FIJO TAPIZADO EN TELA MARRON,1330.21,PESOS
767,SILLON FIJO TAPIZADO EN TELA MARRON,1330.21,PESOS
768,SILLA TIPO TRINEO TAPIZADA EN TELA AZUL,1500.0,PESOS
769,SILLA TIPO TRINEO TAPIZADA EN TELA MORADA,1500.0,PESOS
770,MESA DE MADERA,2600.0,PESOS
771,ANAQUEL METALICO DOBLE 210 CMS. COLOR BEIGE,176.0,PESOS
772,SILLA TIPO TRINEO TAPIZADA EN TELA MORADA,1500.0,PESOS
773,ANAQUEL METALICO DOBLE 210 CMS COLOR BEIGE,176.0,PESOS
774,SILLA TIPO TRINEO TAPIZADA EN TELA AZUL MARINO,1500.0,PESOS
775,ANAQUEL METALICO DOBLE 210 CMS COLOR BEIGE,176.0,PESOS
776,CARRO TRANSPORTADOR DE LIBROS,4418.0,PESOS
